url,image_src,Recommended Engines,Projected Max Altitude,Recovery System,Length,Diameter,Estimated Weight,Estimated Assembly Time,Fin Materials,Decal Type,Launch System,Launch Rod Size,instructions,Age Recommendation,mfgID,Name,Complexity,Height,Weight,Motor Mount,Parachute Size,Shock Cord Type,Shock Cord Mount,Fin Thickness,Ring Thickness,Instructions,Price,Currency,SKU,Stock Status,Description,Links,Parachute,Fin Array,UniqueID
https://estesrockets.com/product/007263-hex-3/,/hc/article_attachments/9017592183309/7263-Hex-3-1000x1000-1.png,"B6-0, C6-0",100 ft. (30 m),Tumble,3.2 in. (8.1 cm),Hub : 3.8 in. (97 mm)Overall : 11.5 in. (292 mm),0.6 oz. (17 g),1 Hour (painting and glue drying time not included),Printed Cardstock,,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9017649696141,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,2b123091-9e6e-4dc1-9c2d-7ae3c40e2b17
https://estesrockets.com/product/007266-red-nova/,/hc/article_attachments/9018812012173/7266_red_nova_main_image_for_web_9.webp,"C11-3, D12-5, D12-7w/Engine Adapter (sold separately)- C6-3",800 ft. (244 m),15 in. (38.1 cm) Parachute,21.6 in. (54.9 cm),1.64 in. (42 mm),3 oz. (85 g),4 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II and Electron Beam Launch Controller,"3/16"" Maxi Rod (sold separately)",/hc/en-us/article_attachments/9018814031757,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,0748bc11-25d8-4385-80dc-4d1334c6de51
https://estesrockets.com/product/007271-sasha/,/hc/article_attachments/9024574574605/ESTES_IMG_Product_Sasha_7271_UpFlame_1000x1000px_Web.webp,"Rocket Only : C11-3, C11-5, D12-5, E12-6Two Stages:Rocket : D12-5, D12-7, E12-8Booster : D12-0, E12-0",2300 ft. (701 m),18 in. (45.7 cm) Parachute,31.5 in. (80 cm),1.64 in. (42 mm),6.1 oz. (172.9 g),6 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II or Porta-Pad E and E Launch Controller,"3/16"" Maxi Rod (Sold Separately)",/hc/en-us/article_attachments/9024578226701,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,cc04db5d-088a-47ea-873d-4e88d8cd3ddd
https://estesrockets.com/product/007276-checkmate/,/hc/article_attachments/9019769337997/007276_main.webp,,,,,,,,,,,,/hc/en-us/article_attachments/9019773622541,,Estes,,,,,,,,,,,,,,,,,,,,ced12c18-13fe-4b4d-a146-cdf6ed1c91b1
https://estesrockets.com/product/007279-double-ringer/,/hc/article_attachments/9020010346381/ESTES_IMG_Product_DoubleRinger_7279_FullRecovery_1000x1000px_Web.jpg,"B6-2, C6-3",500 ft. (152 m),15 in. (38.1 cm) Parachute; Glide,25.3 in. (64.3 cm),1.33 in. (34 mm),3.8 oz. (107.7 g),30 Minutes (glue drying time not included),Plastic,Self-stick,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9020045803661,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,9dacde3b-43d7-403b-8f84-29e3c6e25ea1
https://estesrockets.com/product/007280-gryphon/,/hc/article_attachments/9020531604365/Gryphon-normal-web-1000x1000.jpg,"A3-4T, 1/2 A3-2T, A10-3T",700 ft. (213 m),12 in. (30.5 cm) Streamer,18 in. (45.7 cm),0.54 in. (14 mm),0.6 oz. (17 g),2 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9020575682061,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,27606cd5-578e-4020-a58a-26469052f8cf
https://estesrockets.com/product/007281-space-corps-corvette-class/,/hc/article_attachments/9022970978701/ESTES_IMG_Product_SpaceCorps_7281_SideFlame_1000x1000px_Web.jpg,"B4-4, B6-4, C6-3, C6-5",650 ft. (198 m),12 in. Parachute,25 in. (63.5 cm),1.33 in. (34 mm),3.2 oz. (90.7 g),2 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9023026365581,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,d8d35d3e-5cfd-4376-b1c9-48ebfeca0446
https://estesrockets.com/product/007282-tazz/,/hc/article_attachments/9020129005837/ESTES_IMG_Product_Tazz_7282_SideFlame_1000x1000px_Print.jpg,"A8-3, B6-2, B6-4, C6-3",700 ft. (213 m),"18 in. (45.7 cm) Streamer, Spin",16.6 in. (42.2 cm),0.98 in. (25 mm),1.3 oz. (36.9 g),,Laser cut wood,Waterslide,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9020118367629,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,84834b8a-dba6-467f-98e3-4b8625f5b537
https://estesrockets.com/product/007283-destination-mars-mav/,/hc/article_attachments/9022193003277/ESTES_IMG_Product_MAV_7283_SideFlame_1000x1000px_Web.jpg,"C5-3, C6-3",250 ft. (76 m),18 in. (45.7 cm) Parachute,12.7 in. (32.3 cm),1.64 in. (42 mm),3 oz. (85 g),15 Minutes,Plastic,Self-stick,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9022197322125,"Estes model rocketry is recommended for ages 10 and up with adult supervision for those under 12. Unless otherwise specified, all models require assembly. Tools, construction and finishing supplies sold separately. In order to launch, a launch system, model rocket engines, starters and recovery wadding are required – sold separately-unless otherwise specified.",Estes,,,,,,,,,,,,,,,,,,,,0a2be6cc-f525-411e-bf48-ca3e486231b9
https://estesrockets.com/product/007284-starship-octavius/,/hc/article_attachments/9021342306317/ESTES-IMG-Product-StarshipOctavius-7284-SideFlame-1000x1000px-Web.webp,"A8-3, B4-4, B6-4, C6-5, C6-7",1100 ft. (335 m),,20 in. (50.8 cm),0.98 in. (25 mm),1.5 oz. (42.5 g),15 Minutes,Pastic,Self-stick,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9021364347661,"Estes model rocketry is recommended for ages 10 and up with adult supervision for those under 12. Unless otherwise specified, all models require assembly. Tools, construction and finishing supplies sold separately. In order to launch, a launch system, model rocket engines, starters and recovery wadding are required – sold separately-unless otherwise specified.",Estes,,,,,,,,,,,,,,,,,,,,6140ecef-cc29-4916-89bb-933a48e006ca
https://estesrockets.com/product/007285-leo-space-train/,/hc/article_attachments/9021295367437/ESTES_IMG_Product_LeoSpaceTrain_7285_UpFlame_1000x1000px_Web.webp,"C5-3, C6-3",300 ft. (91 m),18 in. (45.7 cm) Parachute,17 in. (43.2 cm),1.64 in. (42 mm),3.4 oz. (96.4 g),6 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II and Electron Beam Launch Controller,"1/8""",/hc/en-us/article_attachments/9021297652237,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,9eef0f55-80c6-47fe-919e-9672db6f1c89
https://estesrockets.com/product/007287-sidekick/,/hc/article_attachments/9018529522701/ESTES_IMG_Product_Sidekick_7287_UpFlame_1000x1000px_Web.jpg,"Two B4-2, Two B6-4",700 ft. (213 m),2x 36 in. (91.4 cm) Mylar Streamers,21.1 in. (53.6 cm),1.8 in. (46 mm),2.1 oz. (59.5 g),3 Hours (painting and glue drying time not included),Laser cut wood,Waterslide,Porta-Pad II Launch Pad and Pro Series II Launch Controller,"1/8""",/hc/en-us/article_attachments/9018510939661,"Estes model rocketry is recommended for boys and girls ages 10+ with adult supervision for those under 12, and rocketeers of all ages.",Estes,,,,,,,,,,,,,,,,,,,,74e4c5cf-6410-4b3b-9251-6a85f5690f85
