motorId,samples
5f4294d2000231000000019c,"[{""time"": 0.04, ""thrust"": 1325.32}, {""time"": 0.08, ""thrust"": 1335.19}, {""time"": 0.12, ""thrust"": 1273.52}, {""time"": 0.16, ""thrust"": 1245.8}, {""time"": 0.2, ""thrust"": 1261.01}, {""time"": 0.46, ""thrust"": 1283.75}, {""time"": 0.71, ""thrust"": 1339.94}, {""time"": 0.97, ""thrust"": 1333.16}, {""time"": 1.23, ""thrust"": 1322.79}, {""time"": 1.49, ""thrust"": 1330.11}, {""time"": 1.75, ""thrust"": 1294.72}, {""time"": 2.01, ""thrust"": 1271.81}, {""time"": 2.27, ""thrust"": 1246.37}, {""time"": 2.52, ""thrust"": 1233.02}, {""time"": 2.78, ""thrust"": 1214.19}, {""time"": 3.04, ""thrust"": 1199.4}, {""time"": 3.3, ""thrust"": 1152.16}, {""time"": 3.56, ""thrust"": 1128.04}, {""time"": 3.81, ""thrust"": 1119.3}, {""time"": 4.08, ""thrust"": 1098.79}, {""time"": 4.33, ""thrust"": 1054.12}, {""time"": 4.59, ""thrust"": 1031.85}, {""time"": 4.85, ""thrust"": 964.95}, {""time"": 5.11, ""thrust"": 548.37}, {""time"": 5.45, ""thrust"": 373.37}, {""time"": 5.79, ""thrust"": 248.05}, {""time"": 6.14, ""thrust"": 160.88}, {""time"": 6.48, ""thrust"": 109.1}, {""time"": 6.7, ""thrust"": 0.0}]"
5f4294d2000231000000019d,"[{""time"": 0.01, ""thrust"": 508.27}, {""time"": 0.02, ""thrust"": 1058.4}, {""time"": 0.03, ""thrust"": 1393.68}, {""time"": 0.04, ""thrust"": 1534.58}, {""time"": 0.05, ""thrust"": 1585.27}, {""time"": 0.25, ""thrust"": 1375.21}, {""time"": 0.44, ""thrust"": 1354.52}, {""time"": 0.64, ""thrust"": 1365.14}, {""time"": 0.84, ""thrust"": 1385.36}, {""time"": 1.04, ""thrust"": 1418.42}, {""time"": 1.23, ""thrust"": 1358.94}, {""time"": 1.43, ""thrust"": 1347.56}, {""time"": 1.63, ""thrust"": 1291.46}, {""time"": 1.83, ""thrust"": 1241.32}, {""time"": 2.02, ""thrust"": 1235.83}, {""time"": 2.22, ""thrust"": 1221.66}, {""time"": 2.42, ""thrust"": 1181.59}, {""time"": 2.62, ""thrust"": 1150.77}, {""time"": 2.81, ""thrust"": 1105.59}, {""time"": 3.02, ""thrust"": 1040.1}, {""time"": 3.21, ""thrust"": 982.54}, {""time"": 3.41, ""thrust"": 999.65}, {""time"": 3.61, ""thrust"": 943.72}, {""time"": 3.8, ""thrust"": 871.92}, {""time"": 4.11, ""thrust"": 526.67}, {""time"": 4.42, ""thrust"": 330.98}, {""time"": 4.72, ""thrust"": 212.71}, {""time"": 5.03, ""thrust"": 135.8}, {""time"": 5.33, ""thrust"": 0.0}]"
5f4294d2000231000000019e,"[{""time"": 0.197, ""thrust"": 1368.441}, {""time"": 0.593, ""thrust"": 1448.113}, {""time"": 0.989, ""thrust"": 1482.178}, {""time"": 1.384, ""thrust"": 1431.137}, {""time"": 1.78, ""thrust"": 1410.278}, {""time"": 2.176, ""thrust"": 1399.905}, {""time"": 2.573, ""thrust"": 1365.973}, {""time"": 2.97, ""thrust"": 1338.653}, {""time"": 3.366, ""thrust"": 1295.695}, {""time"": 3.761, ""thrust"": 1280.192}, {""time"": 4.157, ""thrust"": 1235.621}, {""time"": 4.553, ""thrust"": 1212.944}, {""time"": 4.95, ""thrust"": 1196.996}, {""time"": 5.347, ""thrust"": 1172.466}, {""time"": 5.743, ""thrust"": 1129.416}, {""time"": 6.139, ""thrust"": 1051.999}, {""time"": 6.534, ""thrust"": 635.308}, {""time"": 6.93, ""thrust"": 474.427}, {""time"": 7.327, ""thrust"": 359.958}, {""time"": 7.724, ""thrust"": 272.962}, {""time"": 8.12, ""thrust"": 205.206}, {""time"": 8.516, ""thrust"": 149.099}, {""time"": 8.911, ""thrust"": 103.639}, {""time"": 9.307, ""thrust"": 70.124}, {""time"": 9.704, ""thrust"": 48.706}, {""time"": 10.101, ""thrust"": 0.0}]"
5f4294d2000231000000019f,"[{""time"": 0.159, ""thrust"": 1897.088}, {""time"": 0.481, ""thrust"": 1606.2}, {""time"": 0.803, ""thrust"": 1441.676}, {""time"": 1.125, ""thrust"": 1360.014}, {""time"": 1.447, ""thrust"": 1299.506}, {""time"": 1.769, ""thrust"": 1259.449}, {""time"": 2.091, ""thrust"": 1231.131}, {""time"": 2.413, ""thrust"": 1202.529}, {""time"": 2.735, ""thrust"": 1179.968}, {""time"": 3.057, ""thrust"": 1154.573}, {""time"": 3.379, ""thrust"": 1108.815}, {""time"": 3.701, ""thrust"": 1075.453}, {""time"": 4.023, ""thrust"": 1045.316}, {""time"": 4.345, ""thrust"": 1010.304}, {""time"": 4.667, ""thrust"": 951.184}, {""time"": 4.989, ""thrust"": 860.548}, {""time"": 5.31, ""thrust"": 727.369}, {""time"": 5.633, ""thrust"": 595.659}, {""time"": 5.955, ""thrust"": 518.911}, {""time"": 6.277, ""thrust"": 439.902}, {""time"": 6.599, ""thrust"": 347.743}, {""time"": 6.921, ""thrust"": 239.388}, {""time"": 7.243, ""thrust"": 144.608}, {""time"": 7.565, ""thrust"": 75.112}, {""time"": 7.887, ""thrust"": 33.539}, {""time"": 8.21, ""thrust"": 0.0}]"
5f4294d200023100000001a0,"[{""time"": 0.04, ""thrust"": 1394.15}, {""time"": 0.08, ""thrust"": 1440.23}, {""time"": 0.12, ""thrust"": 1322.3}, {""time"": 0.16, ""thrust"": 1328.89}, {""time"": 0.2, ""thrust"": 1340.76}, {""time"": 0.57, ""thrust"": 1411.23}, {""time"": 0.95, ""thrust"": 1420.87}, {""time"": 1.32, ""thrust"": 1415.98}, {""time"": 1.69, ""thrust"": 1404.61}, {""time"": 2.07, ""thrust"": 1384.44}, {""time"": 2.44, ""thrust"": 1370.95}, {""time"": 2.82, ""thrust"": 1354.19}, {""time"": 3.19, ""thrust"": 1318.56}, {""time"": 3.57, ""thrust"": 1326.82}, {""time"": 3.94, ""thrust"": 1338.4}, {""time"": 4.32, ""thrust"": 1247.32}, {""time"": 4.69, ""thrust"": 1287.12}, {""time"": 5.07, ""thrust"": 1220.48}, {""time"": 5.44, ""thrust"": 1123.54}, {""time"": 5.82, ""thrust"": 1075.29}, {""time"": 6.19, ""thrust"": 1078.11}, {""time"": 6.56, ""thrust"": 996.41}, {""time"": 6.94, ""thrust"": 953.17}, {""time"": 7.31, ""thrust"": 676.72}, {""time"": 7.83, ""thrust"": 419.5}, {""time"": 8.35, ""thrust"": 285.78}, {""time"": 8.87, ""thrust"": 192.18}, {""time"": 9.39, ""thrust"": 128.7}, {""time"": 9.87, ""thrust"": 0.0}]"
5f4294d200023100000001a1,"[{""time"": 0.199, ""thrust"": 1473.475}, {""time"": 0.599, ""thrust"": 1472.868}, {""time"": 0.999, ""thrust"": 1463.74}, {""time"": 1.399, ""thrust"": 1380.769}, {""time"": 1.799, ""thrust"": 1408.21}, {""time"": 2.199, ""thrust"": 1383.97}, {""time"": 2.599, ""thrust"": 1332.771}, {""time"": 2.999, ""thrust"": 1356.808}, {""time"": 3.399, ""thrust"": 1339.075}, {""time"": 3.799, ""thrust"": 1306.425}, {""time"": 4.199, ""thrust"": 1266.222}, {""time"": 4.599, ""thrust"": 1223.656}, {""time"": 4.999, ""thrust"": 1190.978}, {""time"": 5.399, ""thrust"": 1145.19}, {""time"": 5.799, ""thrust"": 1103.44}, {""time"": 6.199, ""thrust"": 1060.79}, {""time"": 6.599, ""thrust"": 696.828}, {""time"": 6.999, ""thrust"": 487.469}, {""time"": 7.399, ""thrust"": 377.853}, {""time"": 7.799, ""thrust"": 288.215}, {""time"": 8.199, ""thrust"": 221.43}, {""time"": 8.599, ""thrust"": 166.674}, {""time"": 8.999, ""thrust"": 123.71}, {""time"": 9.399, ""thrust"": 90.168}, {""time"": 9.8, ""thrust"": 64.566}, {""time"": 10.201, ""thrust"": 0.0}]"
5f4294d200023100000001a2,"[{""time"": 0.04, ""thrust"": 1515.05}, {""time"": 0.08, ""thrust"": 1634.37}, {""time"": 0.12, ""thrust"": 1566.94}, {""time"": 0.16, ""thrust"": 1507.27}, {""time"": 0.2, ""thrust"": 1476.97}, {""time"": 0.41, ""thrust"": 1418.21}, {""time"": 0.63, ""thrust"": 1420.43}, {""time"": 0.85, ""thrust"": 1436.22}, {""time"": 1.06, ""thrust"": 1405.26}, {""time"": 1.28, ""thrust"": 1371.12}, {""time"": 1.49, ""thrust"": 1355.0}, {""time"": 1.71, ""thrust"": 1320.03}, {""time"": 1.93, ""thrust"": 1286.83}, {""time"": 2.14, ""thrust"": 1268.82}, {""time"": 2.36, ""thrust"": 1267.85}, {""time"": 2.58, ""thrust"": 1281.29}, {""time"": 2.79, ""thrust"": 1248.5}, {""time"": 3.01, ""thrust"": 1268.31}, {""time"": 3.23, ""thrust"": 1273.39}, {""time"": 3.44, ""thrust"": 1298.31}, {""time"": 3.66, ""thrust"": 1213.66}, {""time"": 3.87, ""thrust"": 1167.24}, {""time"": 4.09, ""thrust"": 1134.88}, {""time"": 4.31, ""thrust"": 1121.39}, {""time"": 4.69, ""thrust"": 544.64}, {""time"": 5.07, ""thrust"": 363.55}, {""time"": 5.46, ""thrust"": 234.8}, {""time"": 5.84, ""thrust"": 149.45}, {""time"": 6.22, ""thrust"": 94.73}, {""time"": 6.23, ""thrust"": 0.0}]"
5f4294d200023100000001a3,"[{""time"": 0.02, ""thrust"": 1288.12}, {""time"": 0.05, ""thrust"": 1545.28}, {""time"": 0.07, ""thrust"": 1583.82}, {""time"": 0.09, ""thrust"": 1530.98}, {""time"": 0.12, ""thrust"": 1497.57}, {""time"": 0.53, ""thrust"": 1421.58}, {""time"": 0.95, ""thrust"": 1430.43}, {""time"": 1.37, ""thrust"": 1412.05}, {""time"": 1.78, ""thrust"": 1398.74}, {""time"": 2.2, ""thrust"": 1371.89}, {""time"": 2.61, ""thrust"": 1382.63}, {""time"": 3.03, ""thrust"": 1406.27}, {""time"": 3.44, ""thrust"": 1478.77}, {""time"": 3.86, ""thrust"": 1420.86}, {""time"": 4.27, ""thrust"": 1377.59}, {""time"": 4.69, ""thrust"": 1333.74}, {""time"": 5.1, ""thrust"": 1289.09}, {""time"": 5.52, ""thrust"": 1274.62}, {""time"": 5.93, ""thrust"": 1176.1}, {""time"": 6.35, ""thrust"": 1152.46}, {""time"": 6.77, ""thrust"": 891.06}, {""time"": 7.18, ""thrust"": 582.18}, {""time"": 7.6, ""thrust"": 429.01}, {""time"": 8.01, ""thrust"": 320.71}, {""time"": 8.43, ""thrust"": 238.67}, {""time"": 8.84, ""thrust"": 175.92}, {""time"": 9.25, ""thrust"": 128.91}, {""time"": 9.66, ""thrust"": 92.08}, {""time"": 9.7, ""thrust"": 0.0}]"
5f4294d200023100000001a4,"[{""time"": 0.1, ""thrust"": 1433.4}, {""time"": 0.15, ""thrust"": 1789.3}, {""time"": 0.2, ""thrust"": 1922.8}, {""time"": 0.25, ""thrust"": 1869.4}, {""time"": 0.3, ""thrust"": 1856.0}, {""time"": 0.35, ""thrust"": 1833.8}, {""time"": 0.4, ""thrust"": 1767.0}, {""time"": 0.5, ""thrust"": 1722.6}, {""time"": 0.6, ""thrust"": 1709.2}, {""time"": 0.9, ""thrust"": 1700.3}, {""time"": 1.0, ""thrust"": 1688.1}, {""time"": 1.5, ""thrust"": 1678.7}, {""time"": 1.75, ""thrust"": 1634.6}, {""time"": 1.85, ""thrust"": 1622.3}, {""time"": 1.95, ""thrust"": 1572.8}, {""time"": 2.0, ""thrust"": 1554.0}, {""time"": 2.5, ""thrust"": 1346.5}, {""time"": 3.0, ""thrust"": 1136.0}, {""time"": 3.2, ""thrust"": 1053.3}, {""time"": 3.25, ""thrust"": 1044.1}, {""time"": 3.35, ""thrust"": 1032.0}, {""time"": 3.38, ""thrust"": 1020.0}, {""time"": 3.4, ""thrust"": 937.0}, {""time"": 3.5, ""thrust"": 738.0}, {""time"": 3.6, ""thrust"": 545.0}, {""time"": 3.75, ""thrust"": 393.0}, {""time"": 4.0, ""thrust"": 226.0}, {""time"": 4.25, ""thrust"": 94.0}, {""time"": 4.35, ""thrust"": 45.0}, {""time"": 4.4, ""thrust"": 0.0}]"
5f4294d200023100000001a5,"[{""time"": 0.116, ""thrust"": 1728.683}, {""time"": 0.349, ""thrust"": 1673.336}, {""time"": 0.582, ""thrust"": 1686.81}, {""time"": 0.816, ""thrust"": 1696.068}, {""time"": 1.049, ""thrust"": 1663.167}, {""time"": 1.282, ""thrust"": 1631.243}, {""time"": 1.516, ""thrust"": 1620.471}, {""time"": 1.749, ""thrust"": 1619.702}, {""time"": 1.982, ""thrust"": 1621.042}, {""time"": 2.216, ""thrust"": 1615.32}, {""time"": 2.449, ""thrust"": 1567.089}, {""time"": 2.682, ""thrust"": 1493.722}, {""time"": 2.916, ""thrust"": 1420.079}, {""time"": 3.149, ""thrust"": 1358.66}, {""time"": 3.382, ""thrust"": 1292.507}, {""time"": 3.616, ""thrust"": 1224.806}, {""time"": 3.849, ""thrust"": 1171.995}, {""time"": 4.082, ""thrust"": 928.809}, {""time"": 4.316, ""thrust"": 577.949}, {""time"": 4.549, ""thrust"": 395.445}, {""time"": 4.782, ""thrust"": 314.006}, {""time"": 5.016, ""thrust"": 228.273}, {""time"": 5.249, ""thrust"": 159.803}, {""time"": 5.482, ""thrust"": 118.348}, {""time"": 5.716, ""thrust"": 109.782}, {""time"": 5.949, ""thrust"": 0.0}]"
5f4294d200023100000001a6,"[{""time"": 0.03, ""thrust"": 1197.771588}, {""time"": 0.04, ""thrust"": 1465.181058}, {""time"": 0.07, ""thrust"": 1660.167131}, {""time"": 0.09, ""thrust"": 1665.738162}, {""time"": 0.16, ""thrust"": 1587.743733}, {""time"": 0.45, ""thrust"": 1587.743733}, {""time"": 0.61, ""thrust"": 1576.601671}, {""time"": 1.86, ""thrust"": 1649.02507}, {""time"": 2.27, ""thrust"": 1643.454039}, {""time"": 2.64, ""thrust"": 1598.885794}, {""time"": 3.18, ""thrust"": 1504.178273}, {""time"": 3.29, ""thrust"": 1353.760446}, {""time"": 3.41, ""thrust"": 991.643454}, {""time"": 3.49, ""thrust"": 841.2256267}, {""time"": 3.62, ""thrust"": 646.2395543}, {""time"": 3.74, ""thrust"": 428.9693593}, {""time"": 3.9, ""thrust"": 373.2590529}, {""time"": 4.22, ""thrust"": 0.0}]"
5f4294d200023100000001a7,"[{""time"": 0.1, ""thrust"": 1993.6}, {""time"": 0.5, ""thrust"": 1891.25}, {""time"": 1.1, ""thrust"": 1780.0}, {""time"": 1.5, ""thrust"": 1691.0}, {""time"": 2.0, ""thrust"": 1602.0}, {""time"": 2.3, ""thrust"": 1557.5}, {""time"": 2.5, ""thrust"": 1513.0}, {""time"": 3.0, ""thrust"": 1335.0}, {""time"": 3.5, ""thrust"": 1223.75}, {""time"": 3.7, ""thrust"": 1112.0}, {""time"": 3.9, ""thrust"": 667.5}, {""time"": 4.0, ""thrust"": 534.0}, {""time"": 4.4, ""thrust"": 222.5}, {""time"": 4.47, ""thrust"": 0.0}]"
5f4294d200023100000001a8,"[{""time"": 0.154, ""thrust"": 1154.896}, {""time"": 0.465, ""thrust"": 1241.151}, {""time"": 0.776, ""thrust"": 1300.224}, {""time"": 1.087, ""thrust"": 1358.364}, {""time"": 1.399, ""thrust"": 1411.033}, {""time"": 1.71, ""thrust"": 1461.033}, {""time"": 2.022, ""thrust"": 1485.747}, {""time"": 2.333, ""thrust"": 1503.653}, {""time"": 2.644, ""thrust"": 1513.113}, {""time"": 2.955, ""thrust"": 1511.947}, {""time"": 3.267, ""thrust"": 1492.438}, {""time"": 3.578, ""thrust"": 1418.368}, {""time"": 3.89, ""thrust"": 1326.608}, {""time"": 4.201, ""thrust"": 1219.222}, {""time"": 4.513, ""thrust"": 1087.648}, {""time"": 4.824, ""thrust"": 937.068}, {""time"": 5.135, ""thrust"": 810.066}, {""time"": 5.446, ""thrust"": 709.13}, {""time"": 5.757, ""thrust"": 624.701}, {""time"": 6.069, ""thrust"": 557.223}, {""time"": 6.38, ""thrust"": 437.806}, {""time"": 6.692, ""thrust"": 252.076}, {""time"": 7.003, ""thrust"": 107.741}, {""time"": 7.315, ""thrust"": 19.973}, {""time"": 7.626, ""thrust"": 0.515}, {""time"": 7.937, ""thrust"": 0.0}]"
5f4294d200023100000001a9,"[{""time"": 0.022, ""thrust"": 713.002}, {""time"": 0.032, ""thrust"": 1254.68}, {""time"": 0.055, ""thrust"": 1473.37}, {""time"": 0.078, ""thrust"": 1569.11}, {""time"": 0.156, ""thrust"": 1569.11}, {""time"": 0.352, ""thrust"": 1559.03}, {""time"": 0.642, ""thrust"": 1597.33}, {""time"": 0.974, ""thrust"": 1644.69}, {""time"": 1.289, ""thrust"": 1702.13}, {""time"": 1.52, ""thrust"": 1739.42}, {""time"": 1.918, ""thrust"": 1796.87}, {""time"": 2.279, ""thrust"": 1814.83}, {""time"": 2.481, ""thrust"": 1796.87}, {""time"": 2.707, ""thrust"": 1739.42}, {""time"": 2.968, ""thrust"": 1644.69}, {""time"": 3.058, ""thrust"": 1616.47}, {""time"": 3.135, ""thrust"": 1520.73}, {""time"": 3.218, ""thrust"": 1378.64}, {""time"": 3.284, ""thrust"": 1217.39}, {""time"": 3.332, ""thrust"": 1065.22}, {""time"": 3.344, ""thrust"": 1140.8}, {""time"": 3.368, ""thrust"": 1016.85}, {""time"": 3.41, ""thrust"": 741.522}, {""time"": 3.5, ""thrust"": 522.935}, {""time"": 3.613, ""thrust"": 275.727}, {""time"": 3.691, ""thrust"": 171.12}, {""time"": 3.768, ""thrust"": 66.553}, {""time"": 3.85, ""thrust"": 0.0}]"
5f4294d200023100000001aa,"[{""time"": 0.069, ""thrust"": 1720.759}, {""time"": 0.212, ""thrust"": 2125.329}, {""time"": 0.358, ""thrust"": 1995.947}, {""time"": 0.501, ""thrust"": 1908.442}, {""time"": 0.645, ""thrust"": 1868.713}, {""time"": 0.79, ""thrust"": 1835.504}, {""time"": 0.935, ""thrust"": 1808.662}, {""time"": 1.079, ""thrust"": 1796.3}, {""time"": 1.222, ""thrust"": 1785.423}, {""time"": 1.368, ""thrust"": 1773.153}, {""time"": 1.511, ""thrust"": 1746.59}, {""time"": 1.655, ""thrust"": 1715.709}, {""time"": 1.8, ""thrust"": 1689.633}, {""time"": 1.945, ""thrust"": 1660.72}, {""time"": 2.089, ""thrust"": 1633.277}, {""time"": 2.232, ""thrust"": 1606.038}, {""time"": 2.378, ""thrust"": 1570.222}, {""time"": 2.521, ""thrust"": 1534.714}, {""time"": 2.665, ""thrust"": 1503.345}, {""time"": 2.81, ""thrust"": 1461.317}, {""time"": 2.955, ""thrust"": 1427.572}, {""time"": 3.099, ""thrust"": 1393.229}, {""time"": 3.242, ""thrust"": 939.955}, {""time"": 3.388, ""thrust"": 268.504}, {""time"": 3.532, ""thrust"": 4.985}, {""time"": 3.677, ""thrust"": 0.0}]"
5f4294d200023100000001ab,"[{""time"": 0.139821, ""thrust"": 2429.41}, {""time"": 0.503356, ""thrust"": 2976.89}, {""time"": 2.95302, ""thrust"": 1402.9}, {""time"": 3.06488, ""thrust"": 923.861}, {""time"": 3.21029, ""thrust"": 376.388}, {""time"": 3.31096, ""thrust"": 205.303}, {""time"": 4.2, ""thrust"": 0.0}]"
5f4294d200023100000001ac,"[{""time"": 0.088, ""thrust"": 1370.361}, {""time"": 0.268, ""thrust"": 1626.628}, {""time"": 0.448, ""thrust"": 1672.654}, {""time"": 0.628, ""thrust"": 1720.596}, {""time"": 0.808, ""thrust"": 1763.287}, {""time"": 0.987, ""thrust"": 1801.282}, {""time"": 1.167, ""thrust"": 1829.825}, {""time"": 1.348, ""thrust"": 1845.146}, {""time"": 1.529, ""thrust"": 1856.37}, {""time"": 1.71, ""thrust"": 1850.089}, {""time"": 1.89, ""thrust"": 1847.37}, {""time"": 2.07, ""thrust"": 1829.454}, {""time"": 2.25, ""thrust"": 1810.982}, {""time"": 2.43, ""thrust"": 1784.91}, {""time"": 2.61, ""thrust"": 1754.267}, {""time"": 2.79, ""thrust"": 1726.898}, {""time"": 2.971, ""thrust"": 1689.288}, {""time"": 3.152, ""thrust"": 1641.579}, {""time"": 3.332, ""thrust"": 1581.589}, {""time"": 3.513, ""thrust"": 1511.036}, {""time"": 3.692, ""thrust"": 1431.4}, {""time"": 3.872, ""thrust"": 1361.032}, {""time"": 4.053, ""thrust"": 1234.566}, {""time"": 4.232, ""thrust"": 621.206}, {""time"": 4.414, ""thrust"": 42.471}, {""time"": 4.595, ""thrust"": 0.0}]"
5f4294d200023100000001ad,"[{""time"": 0.04, ""thrust"": 682.642}, {""time"": 0.064, ""thrust"": 1153.387}, {""time"": 0.221, ""thrust"": 1354.665}, {""time"": 0.269, ""thrust"": 1414.771}, {""time"": 0.381, ""thrust"": 1458.026}, {""time"": 0.541, ""thrust"": 1526.924}, {""time"": 0.701, ""thrust"": 1589.2}, {""time"": 0.861, ""thrust"": 1675.203}, {""time"": 1.021, ""thrust"": 1732.669}, {""time"": 1.181, ""thrust"": 1802.227}, {""time"": 1.341, ""thrust"": 1886.644}, {""time"": 1.5, ""thrust"": 1973.713}, {""time"": 1.66, ""thrust"": 2070.514}, {""time"": 1.82, ""thrust"": 2183.822}, {""time"": 1.98, ""thrust"": 2299.313}, {""time"": 2.14, ""thrust"": 2433.862}, {""time"": 2.3, ""thrust"": 2568.119}, {""time"": 2.46, ""thrust"": 2679.423}, {""time"": 2.62, ""thrust"": 2638.376}, {""time"": 2.78, ""thrust"": 2484.185}, {""time"": 2.94, ""thrust"": 2306.038}, {""time"": 3.099, ""thrust"": 2173.849}, {""time"": 3.259, ""thrust"": 2074.688}, {""time"": 3.419, ""thrust"": 1961.303}, {""time"": 3.579, ""thrust"": 1807.81}, {""time"": 3.739, ""thrust"": 1640.258}, {""time"": 3.899, ""thrust"": 1303.035}, {""time"": 4.059, ""thrust"": 940.6}, {""time"": 4.219, ""thrust"": 567.152}, {""time"": 4.379, ""thrust"": 309.143}, {""time"": 4.539, ""thrust"": 188.981}, {""time"": 4.637, ""thrust"": 0.0}]"
5f4294d200023100000001ae,"[{""time"": 0.01, ""thrust"": 4.8}, {""time"": 0.0174014, ""thrust"": 2579.22}, {""time"": 0.0696056, ""thrust"": 2392.32}, {""time"": 0.232019, ""thrust"": 2298.87}, {""time"": 0.50464, ""thrust"": 2261.49}, {""time"": 0.771462, ""thrust"": 2298.87}, {""time"": 0.986079, ""thrust"": 2411.01}, {""time"": 1.1891, ""thrust"": 2579.22}, {""time"": 1.49652, ""thrust"": 2597.91}, {""time"": 1.72854, ""thrust"": 2485.77}, {""time"": 2.00116, ""thrust"": 2354.94}, {""time"": 2.5, ""thrust"": 1644.72}, {""time"": 2.99884, ""thrust"": 242.97}, {""time"": 3.25, ""thrust"": 0.0}]"
5f4294d200023100000001af,"[{""time"": 0.12, ""thrust"": 1201.01994}, {""time"": 0.25, ""thrust"": 1321.121934}, {""time"": 0.37, ""thrust"": 1579.11881}, {""time"": 0.5, ""thrust"": 1699.220804}, {""time"": 0.62, ""thrust"": 1846.01213}, {""time"": 0.75, ""thrust"": 1930.528348}, {""time"": 0.87, ""thrust"": 1997.251678}, {""time"": 1.0, ""thrust"": 2059.526786}, {""time"": 1.12, ""thrust"": 2126.250116}, {""time"": 1.25, ""thrust"": 2192.973446}, {""time"": 1.37, ""thrust"": 2224.111}, {""time"": 1.5, ""thrust"": 2246.35211}, {""time"": 1.62, ""thrust"": 2268.59322}, {""time"": 1.75, ""thrust"": 2277.489664}, {""time"": 1.87, ""thrust"": 2268.59322}, {""time"": 2.0, ""thrust"": 2246.35211}, {""time"": 2.12, ""thrust"": 2224.111}, {""time"": 2.25, ""thrust"": 2192.973446}, {""time"": 2.37, ""thrust"": 2166.284114}, {""time"": 2.5, ""thrust"": 2144.043004}, {""time"": 2.62, ""thrust"": 2099.560784}, {""time"": 2.75, ""thrust"": 2046.18212}, {""time"": 2.87, ""thrust"": 1912.73546}, {""time"": 3.0, ""thrust"": 831.817514}, {""time"": 3.12, ""thrust"": 311.37554}, {""time"": 3.25, ""thrust"": 84.516218}, {""time"": 3.3, ""thrust"": 0.0}]"
5f4294d200023100000001b0,"[{""time"": 0.018, ""thrust"": 1109.21}, {""time"": 0.044, ""thrust"": 1761.75}, {""time"": 0.061, ""thrust"": 1910.65}, {""time"": 0.085, ""thrust"": 1938.62}, {""time"": 0.159, ""thrust"": 1929.63}, {""time"": 0.29, ""thrust"": 1956.62}, {""time"": 0.409, ""thrust"": 2031.56}, {""time"": 0.438, ""thrust"": 1974.6}, {""time"": 0.569, ""thrust"": 2011.58}, {""time"": 0.815, ""thrust"": 2104.51}, {""time"": 1.073, ""thrust"": 2197.44}, {""time"": 1.401, ""thrust"": 2280.39}, {""time"": 1.688, ""thrust"": 2324.7}, {""time"": 1.905, ""thrust"": 2297.37}, {""time"": 2.073, ""thrust"": 2241.41}, {""time"": 2.254, ""thrust"": 2138.49}, {""time"": 2.397, ""thrust"": 2063.54}, {""time"": 2.479, ""thrust"": 2016.57}, {""time"": 2.54, ""thrust"": 2025.57}, {""time"": 2.581, ""thrust"": 2006.58}, {""time"": 2.63, ""thrust"": 1885.67}, {""time"": 2.716, ""thrust"": 1493.94}, {""time"": 2.805, ""thrust"": 1120.21}, {""time"": 2.887, ""thrust"": 840.605}, {""time"": 2.972, ""thrust"": 569.996}, {""time"": 3.046, ""thrust"": 299.488}, {""time"": 3.119, ""thrust"": 150.193}, {""time"": 3.168, ""thrust"": 56.829}, {""time"": 3.23, ""thrust"": 0.0}]"
5f4294d200023100000001b1,"[{""time"": 0.134, ""thrust"": 1905.185}, {""time"": 0.406, ""thrust"": 2021.155}, {""time"": 0.679, ""thrust"": 2095.9}, {""time"": 0.952, ""thrust"": 2158.087}, {""time"": 1.225, ""thrust"": 2198.211}, {""time"": 1.498, ""thrust"": 2219.694}, {""time"": 1.77, ""thrust"": 2228.643}, {""time"": 2.042, ""thrust"": 2229.881}, {""time"": 2.315, ""thrust"": 2225.641}, {""time"": 2.587, ""thrust"": 2211.713}, {""time"": 2.86, ""thrust"": 2164.724}, {""time"": 3.133, ""thrust"": 2047.014}, {""time"": 3.405, ""thrust"": 1916.238}, {""time"": 3.677, ""thrust"": 1805.664}, {""time"": 3.95, ""thrust"": 1658.489}, {""time"": 4.223, ""thrust"": 1497.704}, {""time"": 4.496, ""thrust"": 1339.452}, {""time"": 4.769, ""thrust"": 1213.061}, {""time"": 5.041, ""thrust"": 1102.13}, {""time"": 5.313, ""thrust"": 966.508}, {""time"": 5.585, ""thrust"": 670.253}, {""time"": 5.858, ""thrust"": 443.975}, {""time"": 6.131, ""thrust"": 155.355}, {""time"": 6.404, ""thrust"": 41.358}, {""time"": 6.677, ""thrust"": 5.775}, {""time"": 6.95, ""thrust"": 0.0}]"
