caseInfo,length,totalWeightG,totImpulseNs,availability,type,designation,propWeightG,infoUrl,delays,updatedOn,maxThrustN,manufacturerAbbrev,certOrg,manufacturer,motorId,burnTimeS,propInfo,commonName,avgThrustN,impulseClass,diameter,sparky,dataFiles
75 32 M BG (1400CC),813,3674,1385.82,regular,hybrid,K707-BG,159,,,2019-04-17,1485.97,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d2000231000000015b,1.98,,K707,698,K,75,False,2
54X403(1400),403,,1386.2,OOP,reload,K400S,721.8,,"S,M,L",2019-04-17,578.2,KBA,"Tripoli Rocketry Association, Inc.",Kosdon by AeroTech,5f4294d20002310000000139,3.5,,K400,400,K,54,False,2
AMW 54-1400,403,,1393.99,OOP,reload,WT-54-1400,728.6,http://nar.org/SandT/pdf/Animal/K475.pdf,,2019-04-17,588.29,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000141,2.94,White Wolf,K475,474.15,K,54,False,2
54-1400,403,1492.5,1393.99,regular,reload,K475,728.6,,,2020-02-25,588.29,AMW,National Association of Rocketry,Animal Motor Works,5f4294d2000231000000046d,2.94,White Wolf,K475,474.15,K,54,False,2
54/1400,401,1576.54,1396.95,OOP,reload,K555GT,780,,,2019-04-17,665.49,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d200023100000001f1,2.51,Green Tornado,K555,556,K,54,False,1
AMW 54-1400,403,,1401.58,OOP,reload,GG-54-1400,796.7,http://nar.org/SandT/pdf/Animal/K530.pdf,,2019-04-17,657.23,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000144,2.66,Green Gorilla,K530,526.91,K,54,False,2
Pro54-4G,404,1290,1407.6,regular,reload,1408K2045-17A,716,,"7,8,9,10,11,12,13,14,15,16,17",2019-04-17,2231.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000232,0.69,Vmax,K2045,2045,K,54,False,2
Pro54-4G,404,1639.8,1412,regular,reload,1412K530-16A,1025,,"6,7,8,9,10,11,12,13,14,15,16",2021-06-13,596.4,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000145,2.67,Smoky Sam,K530,529,K,54,False,2
54/1400,402,1560,1414.8,OOP,reload,K630WC,765,,,2019-04-17,827,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d200023100000002b4,2.24,White Cloud,K630,631,K,54,False,1
RMS-54/1706,437,1434.05,1417.2,regular,reload,K185W,836.8,,"6,8,10,12,14",2019-04-17,404.7,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d2000231000000012d,6.87,White Lightning,K185,185,K,54,False,2
54/1750,491,1716.7,1419.76,OOP,reload,K533BL,900,,,2019-04-17,699.55,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d200023100000001f8,2.66,Black Lightning,K533,533.44,K,54,True,1
54X403(1400),403,1415.68,1428.5,OOP,reload,K600F,724.3,,"S,M,L,P",2019-04-17,874,KBA,"Tripoli Rocketry Association, Inc.",Kosdon by AeroTech,5f4294d2000231000000014d,2.38,,K600,600,K,54,False,1
,358,1264,1434,regular,SU,HP-K535W,745,,"6,8,10,12,14",2019-04-17,655,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d2000231000000040a,2.8,White Lightning,K535,535,K,54,False,2
Kosdon 54-1400,406,1503,1434.25,OOP,reload,K700F,734,,14,2019-04-17,908.95,KBA,"Tripoli Rocketry Association, Inc.",Kosdon by AeroTech,5f4294d20002310000000257,1.84,Kosdon Fast,K700,776.146,K,54,False,1
,274,1277,1438.5,regular,SU,K62N,831,,P,2023-01-09,258.7,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,63bb643e1d26f30004b4b077,23.1,Warp 9,K62,62.54,K,54,False,1
AMW 54-1400,403,1559,1441.8,regular,reload,1422K535-P,764,,P,2021-06-13,633.6,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d2000231000000026c,2.71,Red Rhino,K535,532.6,K,54,False,1
54/1400,402,1497,1463.04,OOP,reload,K695BT,816,,,2019-04-17,922.29,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d20002310000000425,2.11,Blue Typhoon,K695,695,K,54,False,0
RMS-54/1706,398,1336,1472,regular,reload,K1100T,773.3,,"6,8,10,12,14",2019-04-17,2004,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000166,1.61,Blue Thunder,K1100,1100,K,54,False,2
AMW 54-1400,430,,1480,OOP,reload,RR-54-1400,750,http://nar.org/SandT/pdf/Animal/K560.pdf,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000148,2.6,Red Rhino,K560,560,K,54,False,2
AMW 54-1400,403,1504,1483,regular,reload,1483K455-P,716,,P,2021-06-13,787.1,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d2000231000000026b,3.24,Tamed Tiger,K455,457.1,K,54,False,1
RMS-54/1706,410,1647,1496.27,regular,reload,K513FJ,974,,"6,8,10,12,14",2019-04-17,658.25,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001ee,2.79,Black Max,K513,556.84,K,54,False,2
RMS-54/1706,410,1487.36,1514,regular,reload,K695R,903,,"6,8,10,12,14",2019-04-17,,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000158,2.17841726618705,Redline,K695,695,K,54,False,2
38/1200,625.48,1236,1519,regular,reload,K627LR,688,,"5,7,11,14",2019-04-17,987,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d20002310000000446,2.42,Loki Red,K627,627,K,38,False,1
Pro54-4G,404,1472,1525.5,regular,reload,1526K160-6,772,,6,2019-04-17,282.5,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d2000231000000037d,9.66,Classic,K160,157.9,K,54,False,2
54/1130,911,1542,1529,OOP,hybrid,K347B,91,,,2019-04-17,1901,SkyR,"Tripoli Rocketry Association, Inc.",Sky Ripper Systems,5f4294d20002310000000223,3.57,"ABS/B, 1130cc nitrous",K347,388,K,54,False,1
AMW 54-1750,491,1765,1531,regular,reload,1531K610-P,861,,P,2019-04-17,730.6,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d200023100000002a4,2.5,Skidmark,K610,612.1,K,54,True,2
RMS-54/1706,410,1487.36,1539.118,regular,reload,K550W,889.1,,"6,8,10,12,14",2019-04-17,655.3,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000146,3.879,White Lightning,K550,396.8,K,54,False,2
54 48 M BG (1490CC),1220,2043.0000000000002,1569.9,regular,hybrid,K321-BG,450,,,2019-04-17,737.97,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d20002310000000136,4.89,,K321,320.5,K,54,False,2
AMW 54-1400,403,1508,1581.2,regular,reload,1581K935-P,732,,P,2019-04-17,1072.7,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d200023100000003b5,1.7,Wild Wolf,K935,933.2,K,54,False,1
Pro54-4G,404,1476,1595.6,regular,reload,1596K500-18A,892,,"8,9,10,11,12,13,14,15,16,17,18",2019-04-17,607.9,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000227,3.2,Red Lightning,K500,498.2,K,54,False,1
RMS-54/1706,401,1275,1596.33,regular,reload,K540M,876.7,,"6,8,10,12,14",2019-04-17,854,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000389,2.85,Metalstorm,K540,557.4,K,54,True,1
Pro54-4G,404,1551.3,1596.7,regular,reload,1597K400-14A,924.3,,"4,5,6,7,8,9,10,11,12,13,14",2019-04-17,484.5,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d2000231000000037c,4.01,Green3,K400,398.6,K,54,False,2
54/2000,499,1791,1607.7,regular,reload,K250-LW,975,,,2019-04-17,728.3,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d20002310000000131,6.48,Loki White,K250,250,K,54,False,2
54/1750,491,1816.7,1615.57,OOP,reload,K327WC,1000,,,2019-04-17,684.54,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d200023100000001f7,5.18,White Cloud,K327,326.52,K,54,False,1
54/2000,498,2400,1616,regular,reload,K690-SF,1400,,,2019-04-17,910,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d200023100000002b0,2.35,Spitfire,K690,687,K,54,True,2
75 32 S BG (1400CC),813,3704,1628,regular,hybrid,K456-BG,580,,,2019-04-17,1422,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d2000231000000013d,3.7,,K456,439,K,75,False,2
Pro54-4G,404,1366.5,1632.7,regular,reload,1633K940-18A,768,,"8,9,10,11,12,13,14,15,16,17,18",2019-04-17,1120.8,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003a9,1.75,White Thunder,K940,934.8,K,54,False,2
Pro54-4G,404,1398,1636.3,regular,reload,1635K445-17A,792,,"7,8,9,10,11,12,13,14,15,16,17",2021-06-13,664.83,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d2000231000000013b,3.67,Classic,K445,445,K,54,False,2
AMW 54-1400,430,,1650,OOP,reload,BB-54-1400,745,http://nar.org/SandT/pdf/Animal/K700.pdf,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000159,2.3,Blue Baboon,K700,700,K,54,False,2
Pro54-5G,500,1654,1653.9,regular,reload,1654K515-16A,961.5,,"6,7,8,9,10,11,12,13,14,15,16",2019-04-17,718.5,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002aa,3.22,Skidmark,K515,513.4,K,54,True,2
54 48 S BG,1263,2063,1656.95,regular,hybrid,K234-BG,450,,,2019-04-17,477.5,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d2000231000000012e,7.04,,K234,235,K,54,False,2
AMW 54-1750,491,2088,1659.6,regular,reload,1660K700-P,1205,,,2021-06-13,867.1,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d2000231000000026f,2.37,Black Bear,K700,700.1,K,54,False,1
AMW 75-1700,302,,1679,OOP,reload,ST-75-1700,826,,,2019-04-17,804,AMW,"Tripoli Rocketry Association, Inc.",Animal Motor Works,5f4294d2000231000000013f,3.7,Super Tiger,K470,470,K,75,False,2
Pro54-4G,405,1410,1679.4,regular,reload,1679K630-15A,912,,"5,6,7,8,9,10,11,12,13,14,15",2019-04-17,787.34,Cesaroni,"Tripoli Rocketry Association, Inc.",Cesaroni Technology,5f4294d200023100000002d6,2.677,Blue Streak,K630,629.12,K,54,False,2
AMW 75-1700,244,,1680,OOP,reload,RR-75-1700,946,http://nar.org/SandT/pdf/Animal/K365.pdf,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000138,4.55,Red Rhino,K365,365,K,75,False,2
,1219,1814,1684,regular,hybrid,K265-SP,,,,2019-04-18,777.1,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d20002310000000134,6.22,,K265,268.94,K,54,True,2
,1220,2037.9999999999998,1686.47,regular,hybrid,K555-BG,450,,,2019-04-17,1200,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d20002310000000208,3.04,,K555,554.45,K,54,False,1
RMS-54/1280,699,2220.2999999999997,1686.8,OOP,hybrid,K485H-3JET,923.4,,,2022-06-15,851.1,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000142,3.5,,K485,485,K,54,False,2
54/1750,492,1716,1691,OOP,reload,K700RT,856,,,2019-04-17,788.22,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d2000231000000027a,2.41,Red Twister,K700,700,K,54,False,1
AMW 54-1750,492,1815.1,1697.42,OOP,reload,WT-54-1750,914.6,http://nar.org/SandT/pdf/Animal/K570.pdf,,2019-04-17,751.47,AMW,National Association of Rocketry,Animal Motor Works,5f4294d2000231000000014b,3.04,White Wolf,K570,559.1,K,54,False,2
Pro54-4G,404,1576,1710.5,regular,reload,1711K520-17A,944,,"7,8,9,10,11,12,13,14,15,16,17",2019-04-17,619.2,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000419,3.29,White,K520,520.2,K,54,False,1
AMW 54-1750,491,2121,1725.2,regular,reload,1725K855-P,1205,,P,2021-06-13,1035,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d20002310000000270,2.02,Black Bear,K855,854.1,K,54,False,1
54/1130,914,1541,1733,OOP,hybrid,K257G,90,,,2019-04-17,2461,SkyR,"Tripoli Rocketry Association, Inc.",Sky Ripper Systems,5f4294d20002310000000224,6.1,"ABS/G, 1130cc nitrous",K257,282,K,54,False,1
54/1750,491,1791.7,1740.27,OOP,reload,K763GT,975,,,2019-04-17,894.67,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d200023100000001f0,2.27,Green Tornado,K763,763.56,K,54,False,1
Pro54-5G,488,1989.9,1749.5,regular,reload,1750K650-16A,1281,,"6,7,8,9,10,11,12,13,14,15,16",2021-06-13,728.7,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000152,2.66,Smoky Sam,K650,656,K,54,False,2
AMW 54-1750,492,1914.5,1751.08,OOP,reload,GG-54-1750,1014,http://nar.org/SandT/pdf/Animal/K670.pdf,,2019-04-17,804.56,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000156,2.62,Green Gorilla,K670,668.35,K,54,False,3
RMS-54/1706,401,1543,1762,regular,reload,K805G,871.1,,P,2019-04-17,,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000211,2.2,Mojave Green,K805,805,K,54,False,2
54/1750,491,1775,1765,OOP,reload,K805WC,950,,,2019-04-17,1103,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d200023100000002b5,2.19,White Cloud,K805,805.65,K,54,False,1
75/2500,728,2656,1785.75,OOP,reload,K411BL,1132,,,2019-04-17,596.22,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d20002310000000384,4.33,Black Lightning,K411,411.89,K,75,True,0
54/1750,491,1836,1786.14,OOP,reload,K828BT,870,,,2019-04-17,1301.44,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d20002310000000426,2.16,Blue Typhoon,K828,828,K,54,False,0
RMS-54/1706,401,1459,1789,regular,reload,K1103X,830,,"6,8,10,12,14",2019-04-17,1780,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000003c9,1.6,Propellant X,K1103,1103,K,54,False,2
AMW 54-1750,491,1812,1791.4,regular,reload,1791K710-P,880.7,,P,2019-04-17,766.8,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d2000231000000028a,2.51,Blue Baboon,K710,712.2,K,54,False,2
AMW 54-1750,491,1885,1806.1,regular,reload,1806K670-P,955,,P,2021-06-13,820.7,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d2000231000000026e,2.68,Red Rhino,K670,672.4,K,54,False,1
AMW 75-2500,368,2713,1811.61,OOP,reload,K500SK,1124,,,2019-04-17,841.25,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000249,3.95,Skidmark,K500,459.05,K,75,True,2
75 40 M SP (2050CC),1016,4050,1833,regular,hybrid,K777-SP,645,,,2019-04-17,1908,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d2000231000000015c,2.6,,K777,695,K,75,False,2
AMW 54-1750,492,,1840,OOP,reload,RR-54-1750,931,http://nar.org/SandT/pdf/Animal/K650.pdf,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000151,2.8,Red Rhino,K650,650,K,54,False,2
,908,2814.34,1844.7,regular,hybrid,K240H,1292,,,2019-04-17,,RATT,"Tripoli Rocketry Association, Inc.",R.A.T.T. Works,5f4294d20002310000000130,7.68625,,K240,240,K,64,False,1
AMW 75-1700,244,,1845,OOP,reload,BB-75-1700,881.6,,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d2000231000000013c,4.07,Blue Baboon,K450,450,K,75,False,2
,1016,4050,1847,regular,hybrid,K678-BG,580,,,2019-04-17,2342,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d20002310000000155,2.8,,K678,661,K,75,False,2
AMW 54-1750,491,1823,1851.9,regular,reload,1852K580-P,895,,P,2019-04-17,1076.6,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d200023100000003b6,3.19,Tamed Tiger,K580,579,K,54,False,1
AMW 54-1750,492,1794.9,1858.76,OOP,reload,ST-54-1750,887.4,http://nar.org/SandT/pdf/Animal/K950.pdf,,2019-04-17,1204.52,AMW,National Association of Rocketry,Animal Motor Works,5f4294d2000231000000015f,1.97,Super Tiger,K950,943.53,K,54,False,3
,908,11660,1861,regular,hybrid,K350TR-P,1672,,,2019-04-17,853,RATT,"Tripoli Rocketry Association, Inc.",R.A.T.T. Works,5f4294d2000231000000038b,3.89,Tribrid: ABS/Alcohol/Nitrous,K350,463,K,64,False,1
RMS-54/2800,598,2109,1867,regular,reload,K990DM,1224,,"6,8,10,12,14",2019-04-17,1075,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000452,2.04,Dark Matter,K990,931,K,54,True,2
,635,2041,1869,regular,SU,K850DM,1224,,"8,10,12,14,16",2019-04-17,1094,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000451,2,Dark Matter,K850,922,K,54,True,2
Pro54-4G,404,1469,1873.9,regular,reload,1874K740-18A,846.2,,"8,9,10,11,12,13,14,15,16,17,18",2019-04-17,883.9,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003bc,2.53,C-Star,K740,740.1,K,54,False,2
75 40 S BS (2050CC),1016,4059,1909,regular,hybrid,K300-BS,580,,,2019-04-17,690,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d20002310000000135,6.5,,K300,293,K,75,False,2
54/2000,499,1746,1946.45,regular,reload,K960-LW,930,,,2019-04-17,1528.62,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d20002310000000160,1.98,Loki White,K960,960,K,54,False,2
AMW 54-1750,492,,1950,OOP,reload,BB-54-1750,914,http://nar.org/SandT/pdf/Animal/K800.pdf,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d2000231000000015e,2.3,Blue Baboon,K800,800,K,54,False,2
AMW 54-1750,491,1815,1950.9,regular,reload,1951K1250-P,915,,P,2019-04-17,1660.9,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d200023100000002c6,1.56,Wild Wolf,K1250,1251.9,K,54,False,2
Pro75-2G,350,2508.8,1955.2,regular,reload,1955K735-P,1173,,,2019-04-17,911,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003da,2.66,Skidmark,K735,735.7,K,75,True,2
RMS-54/2560,579,2100,1967.955,regular,reload,K270W,1188,,P,2019-04-17,438.38,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001e6,7.87,White Lightning,K270,249.76,K,54,False,2
Pro54-5G,488,1854,1978.4,regular,reload,1990K490-16A,1155.4,,"6,7,8,9,10,11,12,13,14,15,16",2019-04-17,590.9,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000372,4.08,Green3,K490,485.5,K,54,False,2
54/2000,492,1973,1983,regular,reload,K527LR,1014.9999999999999,,P,2019-04-17,754,Loki,"Tripoli Rocketry Association, Inc.",Loki Research,5f4294d20002310000000434,3.9,Loki Red,K527,526,K,54,False,2
,762,3650,1988,OOP,hybrid,1988K460-P,,,,2019-04-17,768,WCH,Canadian Association of Rocketry,West Coast Hybrids,5f4294d20002310000000202,4.33,,K460,460,K,75,False,1
Pro54-5G,488,1768,1994.4,regular,reload,1994K635-17A,1115,,"7,8,9,10,11,12,13,14,15,16,17",2019-04-17,778.7,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000228,3.13,Red Lightning,K635,637.3,K,54,False,1
Pro54-5G,488,1710,1997.1,regular,reload,1997K650-21A,1135,,"11,12,13,14,15,16,17,18,19,20,21",2019-04-17,1354.9,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003d6,3.07,Pink,K650,651.5,K,54,False,2
Pro54-6G,572,1940,2009.6,regular,reload,2010K675-18A,1140.8,,"8,9,10,11,12,13,14,15,16,17,18",2019-04-17,991.6,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000002b6,2.98,Skidmark,K675,673.8,K,54,True,2
Pro54-5G,404,1631.9,2014,regular,reload,2014K1200-16A,960,,"6,7,8,9,10,11,12,13,14,15,16",2019-04-17,1363.9,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d20002310000000260,1.69,White Thunder,K1200,1194,K,54,False,1
Pro54-5G,488,1931.7,2020.9,regular,reload,2021K261-P,1151.9,,P,2019-04-17,370.1,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d200023100000003a6,7.78,White,K261,259.8,K,54,False,2
Pro54-5G,488,1685,2062.9,regular,reload,2060K570-17A,990,,"7,8,9,10,11,12,13,14,15,16,17",2021-06-13,892.67,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d2000231000000014a,3.59,Classic,K570,574,K,54,False,2
75/2500,728,2770,2074.34,OOP,reload,K235WC,1180,,,2019-04-17,428.19,Gorilla,"Tripoli Rocketry Association, Inc.",Gorilla Rocket Motors,5f4294d20002310000000427,9.1,White Cloud,K235,235,K,75,False,0
,813,3606,2096,regular,hybrid,K543-BS,500,,,2019-04-17,2128.5,Contrail,"Tripoli Rocketry Association, Inc.",Contrail Rockets,5f4294d20002310000000209,3.6,,K543,586,K,76,False,1
Pro54-5G,489,1700,2107.8002,regular,reload,2108K780-15A,1140,,"5,6,7,8,9,10,11,12,13,14,15",2019-04-17,1015.668,Cesaroni,"Tripoli Rocketry Association, Inc.",Cesaroni Technology,5f4294d200023100000002d5,2.6962,Blue Streak,K780,779.88,K,54,False,2
AMW 54-2550,728,,2120,OOP,reload,SK-54-2550,1297,,,2019-04-17,,AMW,National Association of Rocketry,Animal Motor Works,5f4294d20002310000000162,2,Skidmark,K1000,1000,K,54,True,2
RMS-54/2560,579,2223,2120,regular,reload,K828FJ,1373,,P,2019-04-17,,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d200023100000001ef,2.5,Black Max,K828,828,K,54,False,2
54/2550,728,2457,2123,OOP,reload,K980BL,1230,,P,2019-04-17,1297,Gorilla,National Association of Rocketry,Gorilla Rocket Motors,5f4294d20002310000000302,2.17,Black Lightning,K980,981,K,54,True,1
Pro54-5G,488,1892,2129.8,regular,reload,2130K600-17A,1180,,"7,8,9,10,11,12,13,14,15,16,17",2019-04-17,799.7,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d2000231000000041a,3.55,White,K600,600.3,K,54,False,1
,908,14410,2170,regular,hybrid,K600TR-P,2266,,,2019-04-17,1223,RATT,"Tripoli Rocketry Association, Inc.",R.A.T.T. Works,5f4294d2000231000000038c,3.67,Tribrid: ABS/Alcohol/Nitrous,K600,561,K,64,False,0
RMS-54/2560,568,1986,2224.9,regular,reload,K1275R,1222,,P,2019-04-17,1554,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000167,1.75,Redline,K1275,1275,K,54,False,2
RMS-54/2560,579,2106,2228.14,regular,reload,K375NW,1318,,P,2020-11-12,1371.77,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000382,5.78,White Lightning/Warp 9,K375,430.58,K,54,False,2
AMW 54-2550,728,2638.8,2245.1,regular,reload,2245K1075-P,1259,,P,2019-04-17,1607,AMW,Canadian Association of Rocketry,Animal Motor Works,5f4294d200023100000003af,2.09,Skidmark,K1075,1073,K,54,True,2
RMS-54/2560,568,2035.26,2261,regular,reload,K700W,1303.3,,P,2019-04-17,1617,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d2000231000000015a,3.51,White Lightning,K700,700,K,54,False,2
RMS-54/2560,579,2078,2273.26,regular,reload,K480W,1292,,P,2019-04-17,1017.79,AeroTech,"Tripoli Rocketry Association, Inc.",AeroTech,5f4294d20002310000000383,4.26,White Lightning,K480,545.27,K,54,False,2
Pro54-6G,572,2047.4999999999998,2285.1,regular,reload,2285K260-P,1149.3,,P,2019-04-17,438.1,Cesaroni,Canadian Association of Rocketry,Cesaroni Technology,5f4294d2000231000000037e,8.68,Classic,K260,263.3,K,54,False,2
