motorId,time,thrust
5f4294d200023100000003df,6.819,745.624
5f4294d200023100000003df,7.061,101.517
5f4294d200023100000003df,7.222,0.0
5f4294d200023100000003e9,0.043,3045.655
5f4294d200023100000003e9,0.136,2629.813
5f4294d200023100000003e9,1.393,3003.3
5f4294d200023100000003e9,2.168,3007.151
5f4294d200023100000003e9,2.708,2972.497
5f4294d200023100000003e9,2.837,2883.938
5f4294d200023100000003e9,3.152,1955.996
5f4294d200023100000003e9,3.397,1409.241
5f4294d200023100000003e9,3.878,562.156
5f4294d200023100000003e9,4.371,0.0
5f4294d200023100000003cc,0.016,1288.076
5f4294d200023100000003cc,0.043,1462.78
5f4294d200023100000003cc,0.08,1370.986
5f4294d200023100000003cc,0.407,1622.679
5f4294d200023100000003cc,0.535,1640.446
5f4294d200023100000003cc,0.787,1705.59
5f4294d200023100000003cc,0.985,1693.745
5f4294d200023100000003cc,1.13,1717.434
5f4294d200023100000003cc,1.328,1693.745
5f4294d200023100000003cc,1.349,1927.672
5f4294d200023100000003cc,1.397,1726.317
5f4294d200023100000003cc,1.751,1711.512
5f4294d200023100000003cc,2.018,1687.823
5f4294d200023100000003cc,2.275,1690.784
5f4294d200023100000003cc,2.297,1892.139
5f4294d200023100000003cc,2.318,1678.94
5f4294d200023100000003cc,2.929,1412.441
5f4294d200023100000003cc,3.748,1113.371
5f4294d200023100000003cc,4.24,906.095
5f4294d200023100000003cc,4.503,802.456
5f4294d200023100000003cc,4.717,663.285
5f4294d200023100000003cc,4.813,538.919
5f4294d200023100000003cc,4.92,387.903
5f4294d200023100000003cc,5.027,245.771
5f4294d200023100000003cc,5.166,145.094
5f4294d200023100000003cc,5.263,79.95
5f4294d200023100000003cc,5.386,32.572
5f4294d200023100000003cc,5.498,23.689
5f4294d200023100000003cc,5.707,0.0
5f4294d200023100000003bf,0.072,1980.022
5f4294d200023100000003bf,0.246,1447.281
5f4294d200023100000003bf,0.835,1120.977
5f4294d200023100000003bf,2.132,1094.34
5f4294d200023100000003bf,3.922,1003.33
5f4294d200023100000003bf,5.441,810.211
5f4294d200023100000003bf,6.559,621.532
5f4294d200023100000003bf,7.357,472.808
5f4294d200023100000003bf,8.547,199.778
5f4294d200023100000003bf,8.973,97.669
5f4294d200023100000003bf,9.009,0.0
5f4294d200023100000003c2,0.027,5000.0
5f4294d200023100000003c2,0.074,4201.389
5f4294d200023100000003c2,0.114,4415.509
5f4294d200023100000003c2,0.325,4091.435
5f4294d200023100000003c2,1.438,3993.056
5f4294d200023100000003c2,2.391,3964.12
5f4294d200023100000003c2,3.139,3842.593
5f4294d200023100000003c2,4.033,3524.306
5f4294d200023100000003c2,4.425,2557.87
5f4294d200023100000003c2,4.774,2314.815
5f4294d200023100000003c2,5.318,1116.898
5f4294d200023100000003c2,5.793,329.861
5f4294d200023100000003c2,5.875,0.0
5f4294d200023100000003b4,0.039,1715.546
5f4294d200023100000003b4,0.059,2835.722
5f4294d200023100000003b4,0.141,3488.423
5f4294d200023100000003b4,0.224,3188.534
5f4294d200023100000003b4,0.373,3135.612
5f4294d200023100000003b4,2.237,2998.897
5f4294d200023100000003b4,2.905,2928.335
5f4294d200023100000003b4,3.45,2769.57
5f4294d200023100000003b4,3.462,2787.211
5f4294d200023100000003b4,4.537,2407.938
5f4294d200023100000003b4,4.804,1949.283
5f4294d200023100000003b4,5.165,1684.675
5f4294d200023100000003b4,5.511,1181.918
5f4294d200023100000003b4,6.013,313.12
5f4294d200023100000003b4,6.088,0.0
5f4294d200023100000003b3,0.077,1769.444
5f4294d200023100000003b3,0.123,2205.556
5f4294d200023100000003b3,0.193,2041.667
5f4294d200023100000003b3,0.339,1988.889
5f4294d200023100000003b3,0.744,1994.444
5f4294d200023100000003b3,2.398,2144.444
5f4294d200023100000003b3,2.726,2119.444
5f4294d200023100000003b3,2.977,2077.778
5f4294d200023100000003b3,3.933,1786.111
5f4294d200023100000003b3,4.643,1525.0
5f4294d200023100000003b3,4.986,1444.444
5f4294d200023100000003b3,5.152,1352.778
5f4294d200023100000003b3,5.225,1261.111
5f4294d200023100000003b3,5.348,994.444
5f4294d200023100000003b3,5.437,738.889
5f4294d200023100000003b3,5.541,622.222
5f4294d200023100000003b3,5.73,355.556
5f4294d200023100000003b3,5.915,75.0
5f4294d200023100000003b3,5.931,0.0
5f4294d200023100000003b2,0.024,227.074
5f4294d200023100000003b2,0.063,873.362
5f4294d200023100000003b2,0.107,1161.572
5f4294d200023100000003b2,0.166,1399.563
5f4294d200023100000003b2,0.292,1358.079
5f4294d200023100000003b2,0.892,1434.498
5f4294d200023100000003b2,1.398,1513.1
5f4294d200023100000003b2,2.484,1558.952
5f4294d200023100000003b2,2.748,1550.218
5f4294d200023100000003b2,3.009,1506.55
5f4294d200023100000003b2,4.091,1281.659
5f4294d200023100000003b2,5.347,1026.201
5f4294d200023100000003b2,5.473,984.716
5f4294d200023100000003b2,5.596,718.341
5f4294d200023100000003b2,5.663,469.432
5f4294d200023100000003b2,5.789,213.974
5f4294d200023100000003b2,5.856,192.14
5f4294d200023100000003b2,6.046,0.0
5f4294d200023100000003aa,0.023,2070.111
5f4294d200023100000003aa,0.036,1929.889
5f4294d200023100000003aa,0.053,2147.601
5f4294d200023100000003aa,0.073,2369.004
5f4294d200023100000003aa,0.089,2505.535
5f4294d200023100000003aa,0.136,2649.446
5f4294d200023100000003aa,0.182,2627.306
5f4294d200023100000003aa,0.262,2608.856
5f4294d200023100000003aa,0.364,2616.236
5f4294d200023100000003aa,0.566,2623.616
5f4294d200023100000003aa,1.387,2575.646
5f4294d200023100000003aa,1.639,2538.745
5f4294d200023100000003aa,1.986,2450.185
5f4294d200023100000003aa,2.198,2394.834
5f4294d200023100000003aa,2.457,2295.203
5f4294d200023100000003aa,2.708,2206.642
5f4294d200023100000003aa,2.831,2162.362
5f4294d200023100000003aa,2.933,2088.561
5f4294d200023100000003aa,3.036,1988.93
5f4294d200023100000003aa,3.109,1800.738
5f4294d200023100000003aa,3.175,1594.096
5f4294d200023100000003aa,3.307,1335.793
5f4294d200023100000003aa,3.45,1014.76
5f4294d200023100000003aa,3.589,708.487
5f4294d200023100000003aa,3.698,601.476
5f4294d200023100000003aa,3.814,461.255
5f4294d200023100000003aa,3.996,339.483
5f4294d200023100000003aa,4.115,202.952
5f4294d200023100000003aa,4.201,88.561
5f4294d200023100000003aa,4.301,0.0
5f4294d200023100000003ac,0.027,1813.539
5f4294d200023100000003ac,0.04,2084.323
5f4294d200023100000003ac,0.067,2344.418
5f4294d200023100000003ac,0.097,2276.722
5f4294d200023100000003ac,0.132,2262.47
5f4294d200023100000003ac,0.172,2269.596
5f4294d200023100000003ac,0.218,2319.477
5f4294d200023100000003ac,0.323,2415.677
5f4294d200023100000003ac,0.447,2490.499
5f4294d200023100000003ac,0.541,2522.565
5f4294d200023100000003ac,0.676,2547.506
5f4294d200023100000003ac,0.816,2554.632
5f4294d200023100000003ac,1.026,2522.565
5f4294d200023100000003ac,1.23,2519.002
5f4294d200023100000003ac,1.459,2461.995
5f4294d200023100000003ac,1.669,2369.359
5f4294d200023100000003ac,1.987,2241.093
5f4294d200023100000003ac,2.21,2134.204
5f4294d200023100000003ac,2.539,2002.375
5f4294d200023100000003ac,2.63,1991.686
5f4294d200023100000003ac,2.7,1941.805
5f4294d200023100000003ac,2.746,1842.043
5f4294d200023100000003ac,2.784,1692.399
5f4294d200023100000003ac,2.811,1542.755
5f4294d200023100000003ac,2.843,1339.667
5f4294d200023100000003ac,2.999,883.61
5f4294d200023100000003ac,3.083,520.19
5f4294d200023100000003ac,3.177,277.91
5f4294d200023100000003ac,3.271,128.266
5f4294d200023100000003ac,3.365,53.444
5f4294d200023100000003ac,3.443,24.941
5f4294d200023100000003ac,3.5,0.0
5f4294d200023100000003ad,0.038,1517.15
5f4294d200023100000003ad,0.063,1076.517
5f4294d200023100000003ad,0.068,1282.322
5f4294d200023100000003ad,0.076,1509.235
5f4294d200023100000003ad,0.144,1741.425
5f4294d200023100000003ad,0.207,1765.172
5f4294d200023100000003ad,0.334,1749.34
5f4294d200023100000003ad,0.537,1791.557
5f4294d200023100000003ad,0.753,1794.195
5f4294d200023100000003ad,1.053,1775.726
5f4294d200023100000003ad,1.383,1788.918
5f4294d200023100000003ad,1.704,1820.58
5f4294d200023100000003ad,1.856,1828.496
5f4294d200023100000003ad,2.013,1799.472
5f4294d200023100000003ad,2.601,1686.016
5f4294d200023100000003ad,2.905,1641.161
5f4294d200023100000003ad,3.188,1617.414
5f4294d200023100000003ad,3.472,1598.945
5f4294d200023100000003ad,3.738,1583.113
5f4294d200023100000003ad,3.958,1564.644
5f4294d200023100000003ad,4.14,1543.536
5f4294d200023100000003ad,4.216,1543.536
5f4294d200023100000003ad,4.33,1482.85
5f4294d200023100000003ad,4.453,1358.839
5f4294d200023100000003ad,4.55,1187.335
5f4294d200023100000003ad,4.723,1052.77
5f4294d200023100000003ad,4.876,891.821
5f4294d200023100000003ad,4.969,783.641
5f4294d200023100000003ad,5.028,643.799
5f4294d200023100000003ad,5.231,184.697
5f4294d200023100000003ad,5.303,68.602
5f4294d200023100000003ad,5.396,0.0
5f4294d200023100000002f1,0.083333,3234.398
5f4294d200023100000002f1,0.166666,3626.9781
5f4294d200023100000002f1,0.333333,4104.8876
5f4294d200023100000002f1,0.5,4045.322
5f4294d200023100000002f1,0.666667,3824.0989
5f4294d200023100000002f1,0.833333,3649.3737
5f4294d200023100000002f1,1.0,3669.9088
5f4294d200023100000002f1,1.166667,3815.3653
5f4294d200023100000002f1,1.333333,3859.858
5f4294d200023100000002f1,1.5,3781.1602
5f4294d200023100000002f1,1.666667,3626.9781
5f4294d200023100000002f1,1.833333,3434.5774
5f4294d200023100000002f1,2.0,3093.3818
5f4294d200023100000002f1,2.166667,2643.3598
5f4294d200023100000002f1,2.333333,2052.4438
5f4294d200023100000002f1,2.416667,950.4439
5f4294d200023100000002f1,2.5,846.5966
5f4294d200023100000002f1,2.666667,764.3097
5f4294d200023100000002f1,2.833333,718.9958
5f4294d200023100000002f1,2.916667,718.7712
5f4294d200023100000002f1,3.0,542.0856
5f4294d200023100000002f1,3.166667,410.3503
5f4294d200023100000002f1,3.333333,272.3106
5f4294d200023100000002f1,3.5,0.0
5f4294d20002310000000380,0.04,1382.46
5f4294d20002310000000380,0.08,1699.147
5f4294d20002310000000380,0.201,1781.364
5f4294d20002310000000380,0.447,1793.544
5f4294d20002310000000380,0.678,1820.95
5f4294d20002310000000380,0.758,1927.527
5f4294d20002310000000380,0.853,1842.266
5f4294d20002310000000380,2.425,2088.916
5f4294d20002310000000380,2.52,2180.268
5f4294d20002310000000380,2.761,2198.538
5f4294d20002310000000380,3.434,2213.764
5f4294d20002310000000380,3.715,2268.575
5f4294d20002310000000380,4.077,2299.026
5f4294d20002310000000380,4.96,2238.124
5f4294d20002310000000380,5.492,2161.998
5f4294d20002310000000380,6.105,2024.97
5f4294d20002310000000380,6.446,1878.806
5f4294d20002310000000380,6.647,1668.697
5f4294d20002310000000380,7.074,602.923
5f4294d20002310000000380,7.239,140.073
5f4294d20002310000000380,7.254,0.0
5f4294d20002310000000381,0.009,8953.955
5f4294d20002310000000381,0.027,10257.379
5f4294d20002310000000381,0.074,10753.247
5f4294d20002310000000381,0.125,11036.6
5f4294d20002310000000381,0.212,11107.438
5f4294d20002310000000381,0.358,11277.45
5f4294d20002310000000381,0.457,11475.797
5f4294d20002310000000381,0.548,11461.629
5f4294d20002310000000381,0.599,11277.45
5f4294d20002310000000381,0.663,10866.588
5f4294d20002310000000381,0.766,9988.194
5f4294d20002310000000381,0.837,9350.649
5f4294d20002310000000381,0.888,8996.458
5f4294d20002310000000381,0.908,8968.123
5f4294d20002310000000381,0.923,8585.596
5f4294d20002310000000381,0.942,7820.543
5f4294d20002310000000381,0.961,6276.269
5f4294d20002310000000381,0.976,4491.145
5f4294d20002310000000381,0.988,3357.733
5f4294d20002310000000381,1.004,1657.615
5f4294d20002310000000381,1.008,0.0
5f4294d20002310000000319,0.016,2671.724
5f4294d20002310000000319,0.069,4632.012
5f4294d20002310000000319,0.159,4360.745
5f4294d20002310000000319,0.293,4355.626
5f4294d20002310000000319,1.11,4591.066
5f4294d20002310000000319,1.48,4703.667
5f4294d20002310000000319,1.847,4729.258
5f4294d20002310000000319,2.384,4683.194
5f4294d20002310000000319,2.628,4550.12
5f4294d20002310000000319,3.141,4135.542
5f4294d20002310000000319,3.343,4043.413
5f4294d20002310000000319,3.434,4022.94
5f4294d20002310000000319,3.497,3787.501
5f4294d20002310000000319,3.582,3204.021
5f4294d20002310000000319,3.681,2809.916
5f4294d20002310000000319,3.853,2385.102
5f4294d20002310000000319,4.042,1458.7
5f4294d20002310000000319,4.198,972.467
5f4294d20002310000000319,4.338,946.875
5f4294d20002310000000319,4.401,864.983
5f4294d20002310000000319,4.604,378.75
5f4294d20002310000000319,4.673,230.321
5f4294d20002310000000319,4.7,0.0
5f4294d20002310000000318,0.021,3639.453
5f4294d20002310000000318,0.049,3360.146
5f4294d20002310000000318,0.111,3300.899
5f4294d20002310000000318,0.374,3478.64
5f4294d20002310000000318,0.909,3774.874
5f4294d20002310000000318,1.059,3897.6
5f4294d20002310000000318,1.208,3884.904
5f4294d20002310000000318,1.571,3787.57
5f4294d20002310000000318,2.168,3402.465
5f4294d20002310000000318,2.467,3245.884
5f4294d20002310000000318,2.709,3292.435
5f4294d20002310000000318,2.734,3254.348
5f4294d20002310000000318,2.821,1032.589
5f4294d20002310000000318,2.876,550.15
5f4294d20002310000000318,2.93,165.045
5f4294d20002310000000318,2.99,0.0
5f4294d20002310000000373,0.017,3815.753
5f4294d20002310000000373,0.04,3969.863
5f4294d20002310000000373,0.099,3914.384
5f4294d20002310000000373,0.245,3957.534
5f4294d20002310000000373,0.563,3951.37
5f4294d20002310000000373,0.727,4105.479
5f4294d20002310000000373,0.959,4031.507
5f4294d20002310000000373,1.25,3982.192
5f4294d20002310000000373,1.511,3994.521
5f4294d20002310000000373,1.595,3994.521
5f4294d20002310000000373,1.739,1306.849
5f4294d20002310000000373,1.772,1109.589
5f4294d20002310000000373,1.83,221.918
5f4294d20002310000000373,1.835,0.0
5f4294d2000231000000030c,0.024,2261.638
5f4294d2000231000000030c,0.067,2115.94
5f4294d2000231000000030c,1.032,2268.261
5f4294d2000231000000030c,1.354,2433.828
5f4294d2000231000000030c,2.253,2288.129
5f4294d2000231000000030c,2.406,2149.053
5f4294d2000231000000030c,2.578,1821.232
5f4294d2000231000000030c,3.065,1579.504
5f4294d2000231000000030c,3.583,1410.627
5f4294d2000231000000030c,3.838,1364.268
5f4294d2000231000000030c,3.913,1218.569
5f4294d2000231000000030c,3.995,685.445
5f4294d2000231000000030c,4.109,400.671
5f4294d2000231000000030c,4.352,248.35
5f4294d2000231000000030c,4.498,33.113
5f4294d2000231000000030c,4.729,0.0
5f4294d200023100000002e1,0.003,203.877
5f4294d200023100000002e1,0.05,2362.879
5f4294d200023100000002e1,0.078,3946.845
5f4294d200023100000002e1,0.121,4281.412
5f4294d200023100000002e1,0.652,4370.281
5f4294d200023100000002e1,1.123,4453.923
5f4294d200023100000002e1,1.655,4772.807
5f4294d200023100000002e1,2.353,4621.206
5f4294d200023100000002e1,3.035,4511.427
5f4294d200023100000002e1,3.7,4375.509
5f4294d200023100000002e1,3.733,4182.087
5f4294d200023100000002e1,3.887,2969.282
5f4294d200023100000002e1,4.036,1589.193
5f4294d200023100000002e1,4.197,533.216
5f4294d200023100000002e1,4.262,240.47
5f4294d200023100000002e1,4.3,0.0
5f4294d200023100000002f9,0.055,3602.205
5f4294d200023100000002f9,0.177,3060.167
5f4294d200023100000002f9,0.608,3397.34
5f4294d200023100000002f9,1.537,3811.337
5f4294d200023100000002f9,2.252,3973.522
5f4294d200023100000002f9,2.86,3760.121
5f4294d200023100000002f9,3.152,3597.937
5f4294d200023100000002f9,3.545,3346.124
5f4294d200023100000002f9,3.71,3627.813
5f4294d200023100000002f9,3.837,2868.106
5f4294d200023100000002f9,3.884,1907.803
5f4294d200023100000002f9,3.999,1510.877
5f4294d200023100000002f9,4.188,273.153
5f4294d200023100000002f9,4.28,81.092
5f4294d200023100000002f9,4.3,0.0
5f4294d200023100000002fd,0.026,1863.57
5f4294d200023100000002fd,0.074,3605.399
5f4294d200023100000002fd,0.122,4022.127
5f4294d200023100000002fd,0.361,3619.446
5f4294d200023100000002fd,1.18,3497.706
5f4294d200023100000002fd,1.981,3586.67
5f4294d200023100000002fd,3.493,3155.895
5f4294d200023100000002fd,4.648,2874.955
5f4294d200023100000002fd,4.939,2322.439
5f4294d200023100000002fd,5.205,1648.183
5f4294d200023100000002fd,5.629,945.832
5f4294d200023100000002fd,5.972,430.775
5f4294d200023100000002fd,6.219,206.023
5f4294d200023100000002fd,6.278,149.835
5f4294d200023100000002fd,6.296,0.0
5f4294d200023100000002fc,0.003,286.922
5f4294d200023100000002fc,0.085,3152.414
5f4294d200023100000002fc,0.185,3103.973
5f4294d200023100000002fc,0.322,3077.889
5f4294d200023100000002fc,0.945,3212.034
5f4294d200023100000002fc,1.725,3312.643
5f4294d200023100000002fc,2.819,3118.878
5f4294d200023100000002fc,4.163,2776.062
5f4294d200023100000002fc,4.376,1982.369
5f4294d200023100000002fc,4.538,845.86
5f4294d200023100000002fc,4.763,435.972
5f4294d200023100000002fc,4.849,149.05
5f4294d200023100000002fc,4.9,0.0
5f4294d200023100000002f8,0.063,2794.141
5f4294d200023100000002f8,0.199,2497.593
5f4294d200023100000002f8,0.485,2619.507
5f4294d200023100000002f8,0.907,2777.666
5f4294d200023100000002f8,1.367,2902.875
5f4294d200023100000002f8,1.749,2949.005
5f4294d200023100000002f8,2.051,2972.07
5f4294d200023100000002f8,2.764,2817.206
5f4294d200023100000002f8,3.549,2392.154
5f4294d200023100000002f8,3.767,2309.779
5f4294d200023100000002f8,3.958,2385.564
5f4294d200023100000002f8,4.177,639.226
5f4294d200023100000002f8,4.265,138.389
5f4294d200023100000002f8,4.297,0.0
5f4294d20002310000000301,0.038,2152.81
5f4294d20002310000000301,0.833,2506.091
5f4294d20002310000000301,1.189,2539.211
5f4294d20002310000000301,1.546,2500.571
5f4294d20002310000000301,1.775,2415.011
5f4294d20002310000000301,1.907,2279.77
5f4294d20002310000000301,2.168,2086.569
5f4294d20002310000000301,2.401,1973.409
5f4294d20002310000000301,2.616,1909.929
5f4294d20002310000000301,2.776,1871.288
5f4294d20002310000000301,2.918,1203.365
5f4294d20002310000000301,3.056,706.563
5f4294d20002310000000301,3.309,135.241
5f4294d20002310000000301,3.4,0.0
5f4294d200023100000002ff,0.027,999.465
5f4294d200023100000002ff,0.067,1877.112
5f4294d200023100000002ff,0.135,2286.865
5f4294d200023100000002ff,0.239,2414.221
5f4294d200023100000002ff,0.451,2345.006
5f4294d200023100000002ff,0.796,2425.295
5f4294d200023100000002ff,1.193,2610.791
5f4294d200023100000002ff,1.75,2380.997
5f4294d200023100000002ff,2.33,2228.724
5f4294d200023100000002ff,2.908,2189.964
5f4294d200023100000002ff,3.316,703.225
5f4294d200023100000002ff,3.461,138.43
5f4294d200023100000002ff,3.49,74.752
5f4294d200023100000002ff,3.5,0.0
5f4294d20002310000000300,0.004,556.851
5f4294d20002310000000300,0.019,1690.324
5f4294d20002310000000300,0.063,2359.204
5f4294d20002310000000300,0.153,2339.434
5f4294d20002310000000300,0.182,2570.083
5f4294d20002310000000300,0.247,2471.233
5f4294d20002310000000300,0.616,2497.593
5f4294d20002310000000300,1.028,2547.018
5f4294d20002310000000300,2.111,2316.369
5f4294d20002310000000300,2.551,2273.535
5f4294d20002310000000300,2.635,2253.765
5f4294d20002310000000300,2.796,1696.914
5f4294d20002310000000300,3.009,1472.855
5f4294d20002310000000300,3.349,247.123
5f4294d20002310000000300,3.541,108.734
5f4294d20002310000000300,3.587,0.0
5f4294d200023100000002fb,0.02,1873.084
5f4294d200023100000002fb,0.059,2177.212
5f4294d200023100000002fb,0.265,1932.773
5f4294d200023100000002fb,1.312,2077.731
5f4294d200023100000002fb,1.826,2108.996
5f4294d200023100000002fb,3.07,2009.515
5f4294d200023100000002fb,4.468,1750.865
5f4294d200023100000002fb,4.674,1736.653
5f4294d200023100000002fb,4.89,1023.233
5f4294d200023100000002fb,5.178,451.928
5f4294d200023100000002fb,5.384,318.339
5f4294d200023100000002fb,5.548,99.481
5f4294d200023100000002fb,5.6,0.0
5f4294d200023100000002f7,0.059,1791.514
5f4294d200023100000002f7,0.199,1596.375
5f4294d200023100000002f7,0.6,1782.109
5f4294d200023100000002f7,1.215,1913.769
5f4294d200023100000002f7,1.973,2021.918
5f4294d200023100000002f7,2.742,1970.195
5f4294d200023100000002f7,3.387,1833.833
5f4294d200023100000002f7,3.812,1652.801
5f4294d200023100000002f7,4.28,1556.407
5f4294d200023100000002f7,4.385,1295.438
5f4294d200023100000002f7,4.476,355.011
5f4294d200023100000002f7,4.541,91.692
5f4294d200023100000002f7,4.597,0.0
5f4294d200023100000002fa,0.04,1427.795
5f4294d200023100000002fa,0.082,1706.389
5f4294d200023100000002fa,0.176,1620.489
5f4294d200023100000002fa,0.748,1734.249
5f4294d200023100000002fa,1.652,1827.113
5f4294d200023100000002fa,2.676,1715.676
5f4294d200023100000002fa,3.89,1423.152
5f4294d200023100000002fa,4.399,1404.579
5f4294d200023100000002fa,4.616,661.661
5f4294d200023100000002fa,4.877,69.649
5f4294d200023100000002fa,4.897,0.0
5f4294d200023100000002e0,0.009,394.105
5f4294d200023100000002e0,0.057,934.778
5f4294d200023100000002e0,0.086,2146.406
5f4294d200023100000002e0,0.154,2615.423
5f4294d200023100000002e0,0.314,2827.132
5f4294d200023100000002e0,0.671,2758.734
5f4294d200023100000002e0,0.97,2752.22
5f4294d200023100000002e0,1.082,1172.543
5f4294d200023100000002e0,1.187,1120.43
5f4294d200023100000002e0,2.14,1172.543
5f4294d200023100000002e0,2.7,1139.973
5f4294d200023100000002e0,3.884,915.235
5f4294d200023100000002e0,4.372,771.924
5f4294d200023100000002e0,4.6,400.619
5f4294d200023100000002e0,4.697,335.478
5f4294d200023100000002e0,4.9,120.511
5f4294d200023100000002e0,4.901,0.0
5f4294d200023100000002e2,0.003,147.481
5f4294d200023100000002e2,0.032,2040.948
5f4294d200023100000002e2,0.078,3235.069
5f4294d200023100000002e2,0.158,3368.278
5f4294d200023100000002e2,0.463,3258.856
5f4294d200023100000002e2,0.647,2992.439
5f4294d200023100000002e2,0.949,2697.477
5f4294d200023100000002e2,1.052,2040.948
5f4294d200023100000002e2,1.101,1883.952
5f4294d200023100000002e2,1.392,1907.739
5f4294d200023100000002e2,1.786,1812.59
5f4294d200023100000002e2,3.6,1327.33
5f4294d200023100000002e2,3.899,875.372
5f4294d200023100000002e2,4.595,347.294
5f4294d200023100000002e2,4.857,195.056
5f4294d200023100000002e2,4.891,166.511
5f4294d200023100000002e2,4.9,0.0
5f4294d200023100000002a1,0.02,800.0
5f4294d200023100000002a1,0.04,1250.0
5f4294d200023100000002a1,0.06,1800.0
5f4294d200023100000002a1,0.08,2400.0
5f4294d200023100000002a1,0.15,2060.0
5f4294d200023100000002a1,0.2,2000.0
5f4294d200023100000002a1,0.35,2100.0
5f4294d200023100000002a1,0.55,1940.0
5f4294d200023100000002a1,0.7,1900.0
5f4294d200023100000002a1,1.7,1830.0
5f4294d200023100000002a1,2.5,1720.0
5f4294d200023100000002a1,3.38,1550.0
5f4294d200023100000002a1,3.83,680.0
5f4294d200023100000002a1,4.0,530.0
5f4294d200023100000002a1,4.5,0.0
5f4294d20002310000000242,0.0,0.371006
5f4294d20002310000000242,0.106,8.86696
5f4294d20002310000000242,0.122,135.5975
5f4294d20002310000000242,0.13,670.948
5f4294d20002310000000242,0.14,1587.827
5f4294d20002310000000242,0.156,2299.92
5f4294d20002310000000242,0.178,2751.17
5f4294d20002310000000242,0.188,2731.01
5f4294d20002310000000242,0.196,2914.16
5f4294d20002310000000242,0.2,2842.83
5f4294d20002310000000242,0.208,2985.3
5f4294d20002310000000242,0.21,2903.6
5f4294d20002310000000242,0.248,3027.96
5f4294d20002310000000242,0.932,3723.01
5f4294d20002310000000242,1.5879,4059.41
5f4294d20002310000000242,1.9859,3900.58
5f4294d20002310000000242,2.0279,3759.75
5f4294d20002310000000242,2.0399,3495.75
5f4294d20002310000000242,2.0539,3522.63
5f4294d20002310000000242,2.0739,3313.47
5f4294d20002310000000242,2.0819,2962.24
5f4294d20002310000000242,2.0899,2964.52
5f4294d20002310000000242,2.1039,2484.66
5f4294d20002310000000242,2.1639,1015.768
5f4294d20002310000000242,2.1879,602.438
5f4294d20002310000000242,2.1979,218.762
5f4294d20002310000000242,2.2059,440.947
5f4294d20002310000000242,2.2119,274.648
5f4294d20002310000000242,2.2199,474.133
5f4294d20002310000000242,2.2219,353.742
5f4294d20002310000000242,2.2399,180.0836
5f4294d20002310000000242,2.3499,0.0
5f4294d2000231000000024f,0.00776398,2974.14
5f4294d2000231000000024f,0.0621118,2887.93
5f4294d2000231000000024f,0.427019,2887.93
5f4294d2000231000000024f,0.861801,3017.24
5f4294d2000231000000024f,1.49845,2974.14
5f4294d2000231000000024f,2.11957,2413.79
5f4294d2000231000000024f,2.45342,474.138
5f4294d2000231000000024f,2.6,0.0
5f4294d2000231000000027e,0.0,0.457288
5f4294d2000231000000027e,0.152,0.314574
5f4294d2000231000000027e,0.162,40.2069
5f4294d2000231000000027e,0.164,148.3954
5f4294d2000231000000027e,0.168,598.904
5f4294d2000231000000027e,0.172,890.058
5f4294d2000231000000027e,0.176,995.096
5f4294d2000231000000027e,0.178,1158.031
5f4294d2000231000000027e,0.182,1342.306
5f4294d2000231000000027e,0.19,1556.716
5f4294d2000231000000027e,0.222,1959.8
5f4294d2000231000000027e,0.234,2050.53
5f4294d2000231000000027e,0.254,2111.01
5f4294d2000231000000027e,0.308,2119.9
5f4294d2000231000000027e,0.356,2073.29
5f4294d2000231000000027e,0.47,2091.07
5f4294d2000231000000027e,0.528,1989.543
5f4294d2000231000000027e,0.582,1825.825
5f4294d2000231000000027e,0.648,1733.526
5f4294d2000231000000027e,0.782,1658.07
5f4294d2000231000000027e,0.892,1701.725
5f4294d2000231000000027e,0.914,1633.231
5f4294d2000231000000027e,0.966,1669.558
5f4294d2000231000000027e,1.7839,1594.076
5f4294d2000231000000027e,1.8239,1551.156
5f4294d2000231000000027e,3.1999,1533.43
5f4294d2000231000000027e,5.4538,1378.986
5f4294d2000231000000027e,6.9577,1170.933
5f4294d2000231000000027e,10.9216,424.692
5f4294d2000231000000027e,13.5895,106.0499
5f4294d2000231000000027e,14.6754,12.60914
5f4294d2000231000000027e,16.1354,0.0
5f4294d20002310000000213,0.014,72.789
5f4294d20002310000000213,0.017,1148.45
5f4294d20002310000000213,0.021,1552.833
5f4294d20002310000000213,0.038,1593.272
5f4294d20002310000000213,0.042,1908.691
5f4294d20002310000000213,0.052,2062.357
5f4294d20002310000000213,0.077,2151.321
5f4294d20002310000000213,0.115,2207.935
5f4294d20002310000000213,0.167,2240.285
5f4294d20002310000000213,0.223,2256.461
5f4294d20002310000000213,0.272,2256.461
5f4294d20002310000000213,0.31,2232.198
5f4294d20002310000000213,0.415,2280.724
5f4294d20002310000000213,0.59,2385.863
5f4294d20002310000000213,0.701,2410.126
5f4294d20002310000000213,0.876,2507.179
5f4294d20002310000000213,0.959,2555.705
5f4294d20002310000000213,1.043,2588.055
5f4294d20002310000000213,1.176,2677.02
5f4294d20002310000000213,1.263,2782.159
5f4294d20002310000000213,1.333,2830.685
5f4294d20002310000000213,1.437,2846.861
5f4294d20002310000000213,1.517,2879.211
5f4294d20002310000000213,1.608,2968.176
5f4294d20002310000000213,1.667,2943.913
5f4294d20002310000000213,1.81,2935.825
